"Otu00001"	"Otu00002"	"Otu00003"	"Otu00004"	"Otu00005"	"Otu00006"	"Otu00008"	"Otu00009"	"Otu00010"	"Otu00011"	"Otu00012"	"Otu00013"	"Otu00014"	"Otu00015"	"Otu00017"	"Otu00018"	"Otu00020"	"Otu00021"	"Otu00022"	"Otu00025"	"Otu00026"	"Otu00027"	"Otu00028"	"Otu00029"	"Otu00030"	"Otu00033"	"Otu00034"	"Otu00035"	"Otu00036"	"Otu00037"	"Otu00038"	"Otu00039"	"Otu00040"	"Otu00042"	"Otu00043"	"Otu00044"	"Otu00045"	"Otu00047"	"Otu00048"	"Otu00050"	"Otu00051"	"Otu00052"	"Otu00053"	"Otu00055"	"Otu00056"	"Otu00058"	"Otu00059"	"Otu00060"	"Otu00061"	"Otu00064"	"Otu00066"	"Otu00069"	"Otu00071"	"Otu00073"	"Otu00074"	"Otu00075"	"Otu00078"	"Otu00081"	"Otu00086"	"Otu00090"	"Otu00094"	"Otu00095"	"Otu00098"	"Otu00099"	"Otu00102"	"Otu00104"	"Otu00108"	"Otu00109"	"Otu00111"	"Otu00112"	"Otu00114"	"Otu00117"	"Otu00119"	"Otu00120"	"Otu00124"	"Otu00125"	"Otu00126"	"Otu00128"	"Otu00129"	"Otu00132"	"Otu00137"	"Otu00138"	"Otu00139"	"Otu00140"	"Otu00141"	"Otu00142"	"Otu00144"	"Otu00145"	"Otu00147"	"Otu00148"	"Otu00154"	"Otu00155"	"Otu00156"	"Otu00157"	"Otu00158"	"Otu00160"	"Otu00164"	"Otu00166"	"Otu00168"	"Otu00169"	"Otu00171"	"Otu00176"	"Otu00177"	"Otu00178"	"Otu00179"	"Otu00181"	"Otu00184"	"Otu00187"	"Otu00189"	"Otu00190"	"Otu00191"	"Otu00197"	"Otu00200"	"Otu00201"	"Otu00202"	"Otu00204"	"Otu00205"	"Otu00206"	"Otu00208"	"Otu00210"	"Otu00211"	"Otu00217"	"Otu00218"	"Otu00220"	"Otu00223"	"Otu00224"	"Otu00232"	"Otu00233"	"Otu00236"	"Otu00241"	"Otu00245"	"Otu00246"	"Otu00253"	"Otu00256"	"Otu00259"	"Otu00260"	"Otu00262"	"Otu00263"	"Otu00265"	"Otu00266"	"Otu00267"	"Otu00268"	"Otu00269"	"Otu00271"	"Otu00274"	"Otu00279"	"Otu00281"	"Otu00285"	"Otu00286"	"Otu00287"	"Otu00289"	"Otu00293"	"Otu00294"	"Otu00298"	"Otu00303"	"Otu00305"	"Otu00309"	"Otu00318"	"Otu00320"	"Otu00321"	"Otu00326"	"Otu00329"	"Otu00330"	"Otu00333"	"Otu00334"	"Otu00340"	"Otu00341"	"Otu00342"	"Otu00345"	"Otu00349"	"Otu00352"	"Otu00354"	"Otu00355"	"Otu00361"	"Otu00363"	"Otu00364"	"Otu00365"	"Otu00366"	"Otu00369"	"Otu00373"	"Otu00374"	"Otu00377"	"Otu00378"	"Otu00390"	"Otu00394"	"Otu00402"	"Otu00405"	"Otu00411"	"Otu00416"	"Otu00426"	"Otu00434"
"C2_1_An"	0.18861345036176	0.0133554738465188	0.0792551298778318	0.0496026568615823	0.0719250385482149	0.109666706203297	0.148096311232357	0.0155853398173408	0.0156802277309928	0.0752935594828609	0.0101292847823508	0.000616771438737991	0.00706914956707389	0.0287984817933816	0.0130945320839758	0.000498161546672993	0.00948879136519986	0.000759103309215989	0.0727553077926699	0.0150634562922548	0.00241964179812596	0.0110781639188708	0	0.000853991222867987	0	0.00130470881271498	0	0.00846874629344087	0	0	0.00970228917091685	0	0	0.00068793737397699	0.000782825287628988	0.00417506820068794	0	0.00201636816510497	0	0	0.0137587474795398	0.000545605503498992	0	0	0	0	0.000925157158106986	0	0.00109121100699798	0	0	0	0	0	0.00144704068319298	0.00211125607875697	0	0.00104376705017198	0	0.000925157158106986	0	0.00220614399240897	0	0	0	0.000593049460324991	0	0	0	0.00215870003558297	0.000877713201280987	0	0	0	0	0	0	0	0	0	0.000545605503498992	0	0.000711659352389989	0	0	0	0	0	0	0	0	0	0	0.000901435179693986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000735381330802989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00189775827303997	0	0	0	0	0	0	0	0	0	0.00068793737397699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C2_2_An"	0.319625167336011	0.0238821954484605	0.143507362784471	0.0417670682730924	0.0607228915662651	0.0429986613119143	0.0995448460508701	0.0500133868808568	0.0162248995983936	0.02190093708166	0.00508701472556894	0.00139223560910308	0.00899598393574297	0.0373226238286479	0.00112449799196787	0	0.001285140562249	0.00203480589022758	0	0.0350200803212851	0.00396251673360107	0.0043908969210174	0.00123159303882195	0.00123159303882195	0	0	0	0.0265060240963855	0	0	0	0	0.00519410977242303	0.0130655957161981	0.00149933065595716	0.0050334672021419	0	0	0.00417670682730924	0	0.00385542168674699	0.00230254350736278	0	0	0	0.0015528781793842	0	0.00123159303882195	0.0021954484605087	0.00214190093708166	0	0	0	0.001285140562249	0	0.00112449799196787	0	0.00182061579651941	0	0	0	0.00149933065595716	0	0	0	0	0	0	0	0	0.00112449799196787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112449799196787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C2_3_An"	0.234482648634856	0.029057157438122	0.0986061495279408	0.0736476141872927	0.104762056647104	0.0309709109466701	0.0971708343965297	0.0300937739219189	0.0470783363102832	0.0507623118142383	0.0110200306200561	0.00124393978055626	0.0280205409543251	0.0184996172492983	0.00165858637407502	0.00106851237560602	0.00192970145445267	0.00102066853789232	0.0018659096708344	0.0532023475376372	0.00365207961214596	0.00411457004337841	0.00113230415922429	0.00044654248532789	0	0.00038275070170962	0	0.0132527430466956	0.000366802755805052	0	0.0025995151824445	0	0.0044175810155652	0.000606021944373565	0	0.00204133707578464	0	0.000334906863995917	0.00385940290890533	0.000653865782087267	0.0109402908905333	0.000462490431232457	0.000334906863995917	0	0	0	0.000398698647614187	0.00159479459045675	0.000781449349323807	0.00175427404950242	0.00089308497065578	0	0	0.00181806583312069	0	0.00189780556264353	0	0	0	0.00153100280683848	0	0.00105256442970145	0.000494386323041592	0	0	0.000717657565705537	0.000733605511610105	0.000478438377137025	0	0.00448137279918347	0.000669813727991835	0	0	0	0	0	0	0	0	0	0.000861189078846645	0	0.000414646593518755	0	0	0	0	0.000606021944373565	0	0	0	0	0.000590073998468997	0.00082929318703751	0	0	0.000414646593518755	0	0	0	0	0	0	0.000494386323041592	0	0	0	0.000542230160755295	0	0	0	0	0	0	0	0	0	0	0.000621969890278132	0	0	0	0	0	0	0	0	0	0	0.000350854809900485	0.000334906863995917	0	0	0.000414646593518755	0	0	0	0	0.000334906863995917	0.000414646593518755	0	0.00125988772646083	0	0.000685761673896402	0	0	0.00124393978055626	0	0	0	0.00082929318703751	0	0	0	0	0.000845241132942077	0.000494386323041592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000350854809900485	0.000334906863995917	0.000478438377137025	0	0.000478438377137025	0	0	0.000717657565705537	0	0	0	0
"C2_4_An"	0.156744681222403	0.0330209260519748	0.07689756880814	0.0535630137703545	0.0753617117824668	0.0422360682060143	0.0649423180969335	0.0524285739218458	0.0177147145574812	0.062900326369618	0.00844721364120285	0.00376983088119797	0.0117283627415048	0.02129256331047	0.00750475592090336	0.00656229820060387	0.00530568790687122	0.010524111210011	0.189311831334974	0.0206118994013648	0.00349058414925738	0.00424105974134771	0.000488681780896033	0.00671937448732045	0.000575946384627467	0.00155330994641953	0	0.00881372497687488	0	0	0.00143113950119553	0.000366511335672025	0.0038570954849294	0.00101226940328464	0.000523587622388607	0.00314152573433164	0.000663210988358902	0.00261793811194303	0.00291463776462991	0.000733022671344049	0.0102099586365778	0	0.000488681780896033	0	0	0.000907551878806918	0.000488681780896033	0.00115189276925493	0.00188491544059898	0.000593399305373754	0.000383964256418312	0	0	0	0	0.000715569750597763	0.000558493463881181	0.000663210988358902	0.00446794771104944	0.000628305146866328	0	0.000680663909105189	0	0	0	0.000541040543134894	0	0.000820287275075484	0	0.00267029687418189	0.000767928512836623	0	0	0	0	0	0	0	0	0.000698116829851476	0	0	0.000750475592090336	0	0	0	0	0	0	0	0	0	0.000593399305373754	0.000715569750597763	0	0	0	0	0	0	0.000575946384627467	0	0	0	0	0	0	0	0	0.000471228860149746	0	0	0	0	0	0.000383964256418312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000418870097910885	0	0	0	0	0	0	0	0	0.000383964256418312	0	0	0	0.000541040543134894	0.000558493463881181	0.000837740195821771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000436323018657172	0	0	0	0	0	0	0	0	0	0	0
"C2_5_An"	0.226938151228372	0.0268457445113597	0.0765223210018163	0.0963897651594812	0.0419813274702865	0.0993372207883249	0.0649077526049135	0.0162189720549342	0.0318484529840997	0.0419494630851098	0.0305420131918555	0.0065162667686327	0.0151515151515152	0.0137335500111525	0.00546474205780199	0.00218271038460313	0.00165694802918778	0.0274352356371284	0.00146576171812765	0.0481948825797406	0.00493897970238664	0.0045247426950897	0	0.00457253927285473	0.000541694548003696	0.00364847210273078	0	0.00656406334639773	0.00055762674059204	0	0.00258101519931173	0	0.0184176146321257	0.00055762674059204	0.000573558933180384	0.0112959245451359	0.0018481343402479	0.000589491125768728	0.0101966032565402	0.00047796577765032	0.00736067297581493	0.000573558933180384	0.001991524073543	0.00232610011789823	0	0	0	0.00262881177707676	0.00151355829589268	0.00187999872542459	0.00114711786636077	0	0	0.00227830354013319	0	0.000924067170123952	0.00347321798425899	0	0	0.000828474014593888	0	0.000939999362712296	0.00141796514036262	0	0	0.000732880859063824	0.00154542268106937	0.000334576044355224	0	0.00409457349520441	0.000525762355415352	0	0.000366440429531912	0	0	0	0	0	0	0	0.000669152088710448	0	0	0	0	0.00108338909600739	0	0	0	0.00108338909600739	0.000748813051652168	0	0.000525762355415352	0.000509830162827008	0	0.000414237007296944	0.000987795940477328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000382372622120256	0	0.000382372622120256	0	0	0	0	0.000924067170123952	0	0	0	0	0	0	0.000605423318357072	0	0.000462033585061976	0	0	0	0	0	0	0.000987795940477328	0	0	0	0	0	0.000812541822005544	0	0.000350508236943568	0.000924067170123952	0	0	0	0.000462033585061976	0	0	0	0.00055762674059204	0.000605423318357072	0.000573558933180384	0.000493897970238664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000334576044355224	0.000573558933180384	0	0	0.000493897970238664	0	0	0	0	0	0	0
"C3_1_An"	0.235555314886013	0.0116694644501002	0.171251421454486	0.0167054746304218	0.0201981913683869	0.0181946174256782	0.138977635782748	0.00438620241511886	0.0215519575458927	0.0776520279417339	0.00682298153462934	0.000731033735853143	0.0118860670385011	0.0141062435696107	0.00246385444306059	0.0488980343315103	0.000920561000703958	0.00151621811880652	0.00151621811880652	0.00351979206151514	0	0.000676883088752911	0	0	0.00205772458980885	0	0	0.00129961553040559	0	0.00400714788541723	0	0	0.000731033735853143	0	0.0145123734228624	0.0255049547842097	0	0	0.000947636324254075	0	0.00314073753181351	0.00839335030053609	0	0	0	0.00300536091406292	0	0	0.0495478420967131	0	0.00427790112091839	0	0	0	0	0.000947636324254075	0	0	0	0.00119131423620512	0	0	0	0	0	0	0	0	0	0	0.000568581794552445	0	0.00200357394270862	0	0	0	0	0.000676883088752911	0.00140791682460605	0	0.00471110629772026	0	0	0.00143499214815617	0	0	0	0.005117236150972	0.00200357394270862	0	0	0	0.00606487247522608	0.000785184382953376	0	0	0	0	0	0	0.00996371906644284	0	0	0	0	0	0	0	0	0.0109925813613473	0.0016515947365571	0	0	0	0.0108301294200466	0.000649807765202794	0	0	0	0	0	0	0	0.0021389505604592	0	0	0	0	0	0.0021389505604592	0	0	0	0	0	0	0	0	0.00075810905940326	0	0	0	0	0	0	0.00184112200140792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00441327773866898	0	0	0	0.00108301294200466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C3_2_An"	0.644155804835218	0.0174243456408859	0.0518491605734441	0.0174546225229726	0.0110207850795525	0.0101427554990387	0.0398746537081611	0.0096280485035651	0.0198010808846905	0.0120653375115431	0.0210121561681578	0.00166522851476755	0.00470805516447916	0.0111570310489426	0.000696368287993702	0.00246756589006464	0	0.00151384410433414	0.000772060493210409	0.0033304570295351	0.00108996775512058	0.000787198934253751	0.000408737908170217	0.00124135216555399	0.000529845436516948	0	0.000363322585040193	0.00102941399094721	0	0	0.000817475816340433	0	0.013215859030837	0.000544983877560289	0	0.000590399200690313	0	0.00056012231860363	0.00964318694460845	0	0.00198313577667772	0	0	0	0	0	0	0.000378461026083534	0.0152898254537748	0.00354239520414188	0	0	0	0.0256445191274203	0	0	0	0	0	0.000529845436516948	0	0	0.000423876349213558	0.00330018014744842	0	0.000317907261910168	0.00404196375857214	0	0.000469291672343582	0.000408737908170217	0.000393599467126875	0	0.00413279440483219	0	0	0	0	0	0.00743297455228061	0	0	0	0	0	0	0	0	0	0.00033304570295351	0	0	0	0.00687285223367698	0.000832614257383775	0	0	0	0	0	0	0.00116565996033728	0	0	0	0	0	0	0	0	0	0	0	0.000605537641733654	0	0.00178633604311428	0.00056012231860363	0	0	0	0	0	0	0	0.00130190592972736	0	0	0	0	0.00115052151929394	0.000317907261910168	0	0	0	0.000983998667817188	0	0	0	0	0	0	0	0	0.00033304570295351	0.000469291672343582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00056012231860363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252811965423801	0	0.000348184143996851	0	0	0	0	0	0	0
"C3_3_An"	0.577402407708436	0.00817490046410818	0.0600042405823733	0.0242891134826961	0.0113553372440926	0.00775084222677692	0.0798171837821283	0.0419110891229062	0.0115202487808326	0.00800998892736825	0.0053242867576036	0.00214384997761915	0.00541852192145499	0.00596037411360049	0.00179046811317643	0.00591325653167479	0.00313331919805876	0.00084811647466252	0.00143708624873372	0.00980045704054468	0.000659646146959738	0.0027092609607275	0	0.000989469220439607	0.000565410983108347	0.000824557683699673	0	0.0016255565764365	0	0	0	0	0.00131929229391948	0.000871675265625368	0.00273281975169034	0.00334534831672439	0	0	0.00110726317525385	0	0.00115438075717954	0.00134285108488232	0	0	0	0.000494734610219804	0	0	0.0726317525384597	0	0.00115438075717954	0	0	0.00160199778547365	0	0	0	0	0	0.000989469220439607	0	0	0	0	0	0	0	0	0	0.000518293401182651	0	0	0	0	0	0	0	0	0.00461752302871817	0	0.000753881310811129	0	0	0	0	0	0	0.000683204937922586	0	0	0	0	0	0	0	0	0	0	0	0	0.000989469220439607	0	0	0	0	0	0	0	0	0.00525361038471506	0	0	0	0	0.00530072796664075	0.000541852192145499	0	0	0	0	0	0	0	0.0037458477630928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000565410983108347	0	0	0	0	0	0	0	0	0.00626663839611751	0	0	0	0	0	0	0	0	0.00263858458783895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C3_4_An"	0.341255669806867	0.0105699566939638	0.102620938776348	0.0103852390041664	0.00537733719188063	0.00835334441639472	0.058699176980071	0.208074215462923	0.174845555487142	0.0151673747511442	0.00363278123268272	0.00205241877552696	0.00121092707756091	0.00272971697145085	0.00100568520000821	0.00106725776327402	0	0	0	0.00311967653880098	0.00127249964082671	0	0	0	0	0.000738870759189705	0.000718346571434435	0	0	0	0.00361225704492745	0	0.00476161155922254	0.0004720563183712	0	0.00123145126531618	0	0	0.00367382960819326	0	0.000882540073476592	0.000451532130615931	0	0	0	0	0	0	0.000697822383679166	0.000800443322455514	0	0	0	0.00145721733062414	0	0.000615725632658088	0	0	0	0.00295548303675882	0	0.00135459639184779	0	0	0	0	0.00127249964082671	0.00348911191839583	0	0	0	0	0.000820967510210783	0	0	0	0	0	0.00221661227756912	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260657184491924	0.000431007942860661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00412536173880919	0	0	0	0	0	0	0	0	0.000431007942860661	0.00316072491431152	0	0	0	0.00135459639184779	0	0	0	0	0	0	0	0	0	0.00102620938776348	0	0	0	0	0	0.000615725632658088	0	0	0.00201137040001642	0	0	0	0.000574677257147548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C3_5_An"	0.240099925980755	0.0153589933382679	0.135455218356773	0.0166543301258327	0.00795706883789785	0.159511472982976	0.0490377498149519	0.165988156920799	0.126757957068838	0.00416358253145818	0.00878978534418949	0	0.0021280532938564	0.00203552923760178	0	0.00360843819393042	0.00286824574389341	0	0	0.0201702442635085	0.00323834196891192	0	0	0	0	0	0	0	0	0	0	0	0.00906735751295337	0	0	0.00203552923760178	0	0	0.00536639526276832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00305329385640266	0	0.00203552923760178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035159141376758	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00610658771280533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00296076980014804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00203552923760178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C3_6_An"	0.350658162572941	0.0434930112634007	0.0866467634685846	0.0483104898900801	0.00793866196227439	0.0299226489347266	0.0121454742841634	0.0260550956710544	0.0648663319310626	0.00753155109241417	0.0221196905957389	0	0.00983851268828878	0.0032568869588818	0.00244266521916135	0	0.00189985072601438	0	0	0.010245623558149	0.00257836884244809	0	0	0	0	0	0	0	0	0	0.00427466413353236	0	0.0734156601981273	0	0	0	0	0	0.0299905007463699	0	0	0	0	0	0	0	0	0.0258515402361243	0	0.00379970145202877	0	0	0	0.0871217261500882	0	0	0	0	0	0	0	0	0.00963495725335867	0.00312118333559506	0	0	0.010788438051296	0	0	0	0	0	0	0	0	0	0	0	0.00305333152395169	0	0	0	0	0	0	0.00217125797258787	0	0	0	0	0	0	0	0	0	0	0.00298547971230832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00346044239381191	0	0	0	0	0	0	0	0	0.00196770253765776	0	0	0	0	0	0.00454607138010585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00386755326367214	0	0	0	0	0	0	0	0	0
"C4_1_An"	0.38185937655612	0.0622945921720944	0.0251468977193507	0.103376157753212	0.00525346081067623	0.131834478637586	0.0241011851409222	0.144831192112339	0.0247236331042725	0.00443182949905388	0.00943631112439	0.00131958968230256	0.00906284234637984	0.002365302260731	0.00863957773130166	0.000995916741360422	0.000672243800418285	0	0	0.00311223981675132	0.000846529230156359	0.000921222985758391	0.00134448760083657	0.000647345881884274	0	0.00089632506722438	0	0.00261428144607111	0	0	0	0	0.00370978986156757	0	0	0.0011702021710985	0	0	0.0033114231650234	0	0	0.000697141718952296	0	0	0	0.0195946618862663	0	0.000597550044816253	0	0.00219101683099293	0	0	0	0.00166816054177871	0	0.000722039637486306	0	0	0	0.000622447963350264	0	0.000697141718952296	0	0.00171795637884673	0	0	0.00104571257842844	0.00219101683099293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00627427547057066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000697141718952296	0	0	0	0	0	0	0.000647345881884274	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000572652126282243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114530425256449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C4_2_An"	0.389770031564295	0.174407434273727	0.0371909737879115	0.100711667026094	0.0228792126570863	0.0376026819848256	0.00876350304860117	0.0624620150175466	0.0571294136098967	0.00680298782520046	0.0263297194502715	0.00107828337287039	0.016605563942204	0.0069010135863705	0.00535220655988394	0.000568549414786206	0.0016468327876566	0	0	0.0035877428588233	0.000921442154998334	0.00135275550414649	0	0	0.000568549414786206	0	0	0.00203893583233674	0	0	0.0030387985962711	0	0.00517576018977787	0.00113709882957241	0.000568549414786206	0	0	0	0.00323485011861117	0	0	0	0	0	0	0.00464642107945968	0	0	0	0.00333287587978121	0	0	0	0.00174485854882663	0	0.000529339110318192	0	0	0	0	0	0	0	0.00141157096084851	0	0.000431313349148156	0.000843021546062305	0.0011174936773384	0	0.000646970023722234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00199972552786872	0	0	0	0	0	0	0	0.000901837002764326	0	0	0	0	0	0	0	0	0.000431313349148156	0	0	0	0	0	0	0	0	0	0	0.000960652459466348	0	0	0	0	0	0	0.000666575175956241	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000901837002764326	0	0	0.000705785480424256	0	0	0	0	0	0	0.00047052365361617	0	0	0	0	0	0	0	0	0.000431313349148156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C4_3_An"	0.441267738883633	0.13515610217597	0.0236896877956481	0.0877388836329234	0.015837275307474	0.123273415326395	0.00446546830652791	0.0197540208136235	0.0534910122989593	0.00471144749290445	0.0053926206244087	0.0037275307473983	0.00310312204351939	0.00391674550614948	0.00964995269631031	0.00370860927152318	0.0023841059602649	0.000491958372753075	0.0032166508987701	0.00285714285714286	0.000510879848628193	0.00223273415326395	0.000586565752128666	0.00622516556291391	0.000700094607379376	0.00164616840113529	0	0	0	0.000416272469252602	0.00043519394512772	0.000397350993377483	0.0053926206244087	0.00206244087038789	0	0.00075685903500473	0.000681173131504257	0	0.00363292336802271	0	0.000397350993377483	0	0	0	0	0.00605487228003784	0	0.000454115421002838	0	0.00221381267738884	0	0.000397350993377483	0	0.00202459791863765	0	0	0.000529801324503311	0	0.00340586565752129	0	0	0	0	0.00244087038789026	0	0	0.000832544938505203	0.000586565752128666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000927152317880795	0	0	0	0.00255439924314096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115421002838221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000473036896877956	0	0	0	0	0.000662251655629139	0	0	0.000529801324503311	0	0	0	0	0	0	0.00043519394512772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000416272469252602
"C4_4_An"	0.461657016703461	0.127483650601908	0.0345107676927563	0.131190902653393	0.00835173074519932	0.0233057025034365	0.00922647561128004	0.00949722997459074	0.0465697504894406	0.0074978131378348	0.00864331236722623	0.000958053900945558	0.0259924188778273	0.0018744532844587	0.0176615153913442	0.000708126796351064	0.000874744866080726	0.000499854209188987	0	0.00549839630107885	0.00056233598533761	0	0	0.00195776231932353	0	0.000624817761486233	0	0	0	0	0.000978881159661765	0	0.0162660890573583	0.00316574332486358	0.000895572124796934	0.00170783521472904	0.000458199691756571	0.000437372433040363	0.00949722997459074	0	0	0.000708126796351064	0	0	0	0.0144541175490482	0	0.000437372433040363	0	0.00479026950472779	0	0	0	0.00139542633398592	0	0	0.000728954055067272	0	0	0	0	0	0	0.00122880826425626	0	0.000666472278918649	0.00243678926979631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051026783854709	0	0	0.000874744866080726	0	0	0	0	0	0	0	0	0	0	0	0	0.000520681467905194	0.000728954055067272	0	0	0	0	0	0	0	0	0	0	0.00112467197067522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112467197067522	0	0	0	0	0.00118715374682384	0	0	0.000520681467905194	0.000645645020202441	0	0	0	0	0	0.00074978131378348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202024409547215
"C4_5_An"	0.268757803927504	0.21811267925385	0.0256914752733739	0.094176851186197	0.0223617995383859	0.123595293049302	0.00686745620341292	0.04559385523478	0.0372507472851792	0.0298724885542397	0.0172348556509894	0.00204321011010632	0.0160997389231526	0.00344318740777177	0.0303832910817662	0.00102160505505316	0.000927011994400091	0.0024215823527186	0	0.00344318740777177	0.000718907260963336	0.000662151424571493	0	0.00117295395209807	0.000983767830791933	0.0012107911763593	0	0	0	0.00234590790419615	0.000567558363918423	0	0.0103673994475765	0.000889174770138863	0	0	0.000529721139657195	0	0.00448371107495554	0	0	0	0	0	0	0.00542964168148625	0	0.00126754701275114	0	0.00276211737106966	0	0	0	0.00162700064323281	0	0.000681070036702107	0.00202429149797571	0	0	0	0	0	0.000870256158008249	0.00219455900715124	0	0	0.00151348897044913	0.000775663097355178	0	0.000510802527526581	0	0.000491883915395967	0	0	0	0	0	0	0	0	0	0	0	0	0.000945930606530705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000794581709485792	0	0	0	0	0	0	0	0	0	0	0.000491883915395967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000548639751787809	0.000567558363918423	0	0	0	0	0	0.000491883915395967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000435128079004124	0	0	0	0	0	0	0.00234590790419615
