;1A_Sv;1B_Sv;1C_Sv;1D_Sv;1E_Sv;2A_Sv;2B_Sv;2C_Sv;2D_Sv;2E_Sv;3A_Sv;3B_Sv;3C_Sv;3D_Sv;3E_Sv;4A_Sv;4B_Sv;4C_Sv;4D_Sv;4E_Sv;5A_Sv;5B_Sv;5C_Sv;5D_Sv;5E_Sv;6A_Sv;6B_Sv;6C_Sv;6D_Sv;6E_Sv;7A_Sv;7B_Sv;7C_Sv;7D_Sv;7E_Sv;8A_Sv;8B_Sv;8C_Sv;8D_Sv;8E_Sv;9A_Sv;9B_Sv;9C_Sv;9D_Sv;9E_Sv;BIO1_1_An;BIO1_2_An;BIO1_3_An;BIO1_4_An;BIO1_5_An;BIO2_1_An;BIO2_2_An;BIO2_3_An;BIO2_4_An;BIO2_5_An;BIO3_1_An;BIO3_2_An;BIO3_3_An;BIO3_4_An;BIO3_5_An;BIO4_1_An;BIO4_2_An;BIO4_3_An;BIO4_4_An;BIO4_5_An;C2_1_An;C2_2_An;C2_3_An;C2_4_An;C2_5_An;C3_1_An;C3_2_An;C3_3_An;C3_4_An;C3_5_An;C3_6_An;C4_1_An;C4_2_An;C4_3_An;C4_4_An;C4_5_An;K5_1_An;K5_2_An;K5_3_An;K5_4_An;K5_5_An;K6_1_An;K6_2_An;K6_3_An;K6_4_An;K6_5_An;K7_1_An;K7_2_An;K7_3_An;K7_4_An;K7_5_An;K9_1_An;K9_2_An;K9_3_An;K9_4_An;K9_5_An;Me1_1_An;Me1_2_An;Me1_3_An;Me1_4_An;Me1_5_An;Me2_1_An;Me2_2_An;Me2_3_An;Me2_4_An;Me2_5_An;Me3_1_An;Me3_2_An;Me3_3_An;Me3_4_An;Me3_5_An
105_Dictyochloropsis_reticulata;2412;526;68;45;1340;382;89;199;82;51;38;0;32;23;54;35;67;256;225;24;37;0;0;32;0;61;40;0;0;48;237;55;291;684;658;1126;2501;1500;646;2100;884;725;49;3178;2890;51;0;0;0;0;38;38;0;77;0;0;0;0;23;48;0;42;41;0;0;0;0;0;33;34;76;35;24;0;0;0;0;29;37;0;52;22;0;27;0;0;0;0;22;0;53;0;0;0;0;0;26;0;39;26;0;21;0;0;0;0;0;36;0;0;25;0;0;0;0;0
106_Dictyochloropsis_irregularis;0;0;0;55;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;2694;0;66;114;51;315;47;39;103;0;84;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42
107_Dictyochloropsis_splendida;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;206;0;0;727;82;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0
108_Dictyochloropsis_reticulata;29;0;0;0;64;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;33;27;80;0;0;0;48;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109_Dictyochloropsis_symbiontica;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;0;26;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110_Leptosira_erumpens;5036;8290;193;666;10075;14826;8386;812;1878;517;537;1534;1966;101;753;364;908;1496;863;126;99;26;52;187;142;821;223;346;75;400;5535;7197;976;2051;3107;4154;3155;5319;1099;2590;721;5808;530;6398;2816;9989;9342;2560;9268;2239;6146;3254;3955;5130;5431;345;23;320;144;155;186;268;268;156;96;6243;1859;6093;3721;4074;5133;2634;3388;2860;530;179;968;447;236;443;363;188;63;98;242;28;44;126;177;133;129;2572;3367;1835;543;2325;283;287;184;304;232;71;54;27;155;47;110;3726;487;792;1427;278;1388;179;21;214
111_Leptosira_erumpens;30;51;0;0;0;0;28;0;24;0;7455;1981;200;614;2405;429;283;2707;430;1118;42;0;0;0;0;0;0;0;0;38;0;0;23;0;0;0;0;0;0;39;0;0;0;0;0;39;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;266;0;387;31;36;35;27;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112_Leptosira_erumpens;111;139;0;0;165;351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;113;0;37;92;60;44;42;23;42;26;202;0;234;110;39;40;0;92;0;55;54;24;79;28;0;0;0;0;0;0;0;0;0;0;39;0;96;36;52;44;35;42;144;33;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0
113_Leptosira_erumpens;93;85;0;0;183;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;77;0;0;0;44;103;52;0;57;0;147;0;83;0;232;190;40;200;80;32;29;0;26;39;0;0;0;0;0;0;0;0;0;0;93;28;66;39;59;0;0;0;66;22;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0
114_Leptosira_erumpens;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;409;238;196;229;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115_Leptosira_erumpens;81;0;0;0;30;26;35;0;0;0;0;23;28;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;21;39;0;0;0;0;25;0;0;0;0;0;0;33;0;0;88;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;54;0;42;174;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0
116_Leptosira_erumpens;0;31;0;0;29;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;26;0;44;25;60;42;0;47;0;25;0;0;34;26;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117_Leptosira_erumpens;0;26;0;0;44;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0
118_Leptosira_erumpens;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;22;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0
119_Leptosira_erumpens;0;27;0;0;27;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120_Leptosira_erumpens;0;0;0;0;29;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;25;21;0;0;0;0;0;31;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121_Leptosira_erumpens;0;0;0;0;0;0;0;0;0;0;198;51;0;31;49;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122_Leptosira_erumpens;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123_Lobosphaeropsis_pyrenoidosa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;79;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124_Microthamnion_kuetzingianum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;46;41;49;108;95;1830;1010;3083;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125_Microthamnion_kuetzingianum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;400;118;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126_Microthamnion_kuetzingianum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;37;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127_Pseudococcomyxa_sp;3300;14103;221;715;6860;5382;5513;1212;4037;17315;5674;3747;3087;1069;1421;4329;3600;10835;3972;3837;4788;2381;712;7230;840;17104;20240;23799;10322;341;4001;2089;3032;1094;1493;4106;677;1553;1041;1099;2848;6750;1764;4682;5416;368;653;90;650;202;369;865;244;1140;694;660;61;547;484;893;563;664;1253;3525;875;3341;2680;6183;4406;4803;6325;3425;2547;5000;1464;1277;1010;1897;1252;1657;1358;508;550;1148;1763;249;831;2692;5899;2007;2984;27128;18439;16569;5200;23627;3644;2410;826;1016;3095;155;222;140;432;103;443;5384;6561;3828;6175;3297;6980;638;125;546
128_Pseudococcomyxa_sp;258;175;0;0;127;378;139;61;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;787;0;0;0;56;37;0;46;62;357;0;187;0;0;0;645;0;0;707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129_Pseudococcomyxa_sp;0;22;0;0;0;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0
130_Pseudococcomyxa_sp;41;0;0;26;83;90;0;54;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;21;0;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131_Pseudococcomyxa_sp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;78;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;30;49;0;0;0
132_Unk_Trebouxiophyceae;4971;2540;110;282;1126;3317;1116;467;1054;9197;230;291;221;37;244;198;126;171;97;132;188;43;33;117;98;358;133;3672;1575;153;925;3219;145;485;2141;1650;589;817;455;947;921;3527;442;8172;6087;411;426;97;1428;93;1813;7817;5261;9502;3118;302;49;544;152;1751;121;267;159;341;406;661;303;2952;1015;1999;796;1308;489;8519;1370;956;993;2914;2827;2236;1969;174;168;147;91;35;47;154;307;138;76;668;76;237;60;262;137;65;74;74;68;36;73;22;172;54;343;501;423;1655;671;280;4509;1606;814;2627
133_Unk_Trebouxiophyceae;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;35;0;0;63;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;32;0;0;0;0;0;0;0;0;0;0;0;0;26;28;42;0;0;0;0;0;0;0;0;0;28;0;0
134_Unk_Trebouxiophyceae;57;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;25;30;0;0;70;23;37;0;182;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135_Unk_Trebouxiophyceae;39;24;0;0;36;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;26;29;39;0;0;25;32;44;0;129;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136_Unk_Trebouxiophyceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;43;0;51;0;31;0;50;0;67;0;24;23;36;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137_Watanabea_reniformis;73;415;0;40;21;849;394;77;324;0;39;60;27;0;41;107;2630;426;3078;37;0;0;0;0;31;0;23;0;0;0;70;0;48;83;37;29;0;0;21;28;0;52;0;284;0;0;21;176;0;0;300;56;67;0;47;0;0;0;0;0;23;0;27;0;0;85;0;21;150;37;0;37;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;86;86;136;68;0;131;0;0;0
138_Xylochloris_sp;71;137;46;27;76;57;152;32;0;22;315;336;443;116;423;829;2932;859;272;277;40;24;0;82;43;24;0;0;84;61;65;45;435;413;204;436;385;59;2098;1815;62;51;0;60;73;164;154;111;123;69;5044;2031;3747;4308;2631;0;46;21;27;51;40;27;0;0;127;400;24;121;304;104;34;0;133;0;31;28;27;84;126;42;49;301;207;59;93;50;79;277;193;285;401;33;373;28;69;0;328;143;25;0;247;0;0;43;85;50;565;251;404;578;185;82;462;63;52;3898
139_Xylochloris_sp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;1271;363;259;743;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0
140_Trentepohlia_sp;420;138;144;150;221;106;108;0;0;453;46;0;91;0;0;175;0;0;0;0;60;0;0;26;0;0;0;482;0;103;302;4592;0;51;4765;70;111;57;65;49;0;182;0;186;148;78;0;0;150;0;33;211;0;0;698;0;0;135;0;239;0;0;0;632;0;3067;0;117;10847;92;56;51;61;0;0;0;0;0;170;0;0;89;87;59;0;0;0;0;21;0;0;615;0;81;0;0;146;0;0;0;0;0;202;0;100;0;0;2265;801;57;0;860;21;79;1368;188
141_Trentepohlia_iolithus;0;0;0;0;0;0;0;0;0;0;21;22;47;0;126;310;737;59;55;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142_Pseudendoclonium_submarinum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;0;0;0;0;0;0;0;0;0;162;0;0;0;0;0;0;317;0;0;0;0;0;0;0;269;0;0;0;0;0;0;0;0;256;0;0;0;0;0;0;0;0;0;180;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143_Pseudendoclonium_printzii;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;35;0;0;0;0;0;0;142;110;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144_Bracteacoccus_sp;0;0;0;0;0;0;0;0;0;0;94;90;39;69;197;194;95;51;274;78;255;0;0;35;0;0;0;0;0;0;0;0;0;35;28;0;0;0;93;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;29;27;267;27;69;88;0;0;21;28;125;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;73;30;27;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;38;0;0;0
145_Bracteacoccus_KF_2012h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;71;216;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;62;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146_Characium_perforatum;21;0;0;0;0;0;54;0;88;0;3700;2431;403;266;1269;275;74;283;565;192;0;0;0;0;0;0;82;0;72;0;0;0;58;0;97;30;0;58;159;0;0;0;0;0;127;26;22;0;0;0;0;197;0;0;0;21;0;0;0;186;0;76;91;0;103;21;0;67;376;137;1806;163;251;52;39;0;40;29;196;34;54;226;140;38;44;0;261;654;494;652;855;66;620;211;96;807;10301;5852;237;10422;7841;30;0;38;0;0;64;0;36;177;65;0;71;21;0;0
147_Characium_perforatum;0;0;0;0;0;0;0;0;0;0;580;381;79;49;221;44;27;61;85;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;22;72;158;0;49;0;0;0;0;0;0;0;0;0;0;29;23;0;86;308;175;178;210;36;146;0;0;32;427;263;26;60;527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
148_Characium_perforatum;0;0;0;0;0;0;0;0;0;0;61;49;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;397;205;0;255;438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
149_Characium_perforatum;0;0;0;0;0;0;0;0;0;0;130;82;29;0;36;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;33;197;114;0;86;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150_Characium_perforatum;0;0;0;0;0;0;0;0;0;0;101;79;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;63;0;74;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151_Characium_perforatum;0;0;0;0;0;0;0;0;0;0;72;26;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
152_Characium_perforatum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;35;0;0;266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153_Characium_perforatum;0;0;0;0;0;0;0;0;0;0;99;60;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154_Characium_perforatum;0;0;0;0;0;0;0;0;0;0;67;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;59;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155_Desmodesmus_communis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;351;379;0;0;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
